,region_name,indicator,year,value
32579,Alabama,ABO,2009,836.6643
32580,Alabama,ABP,2009,42.6896
32581,Alabama,ABQ,2009,550.661
32582,Alabama,ABR,2009,159.237
32583,Alabama,ABS,2009,8.8559
32584,Alabama,ABT,2009,79.9278
32585,Alabama,ABU,2009,22.004
32586,Alabama,ABV,2009,748889.0
32587,Alabama,ABW,2009,712179.0
32588,Alabama,ABX,2009,47492.0
32589,Alabama,ABY,2009,15.76874
32590,Alabama,ABZ,2009,42082.0
32591,Alabama,ACA,2009,9385.060933
32592,Alabama,ACB,2009,740114.0
32593,Alabama,ACD,2009,
32594,Alaska,AAC,2009,1608.0
32595,Alaska,AAD,2009,14200.0
32596,Alaska,AAE,2009,710.0
32597,Alaska,AAF,2009,443863.0
32598,Alaska,AAH,2009,46.0
32599,Alaska,AAI,2009,16709.0
32600,Alaska,AAQ,2009,64178.0
32601,Alaska,AAG,2009,
32602,Alaska,AAK,2009,32731783.0
32603,Alaska,AAL,2009,46834.0
32604,Alaska,AAM,2009,30264208.0
32605,Alaska,AAN,2009,43303.0
32606,Alaska,ABA,2009,11.7
32607,Alaska,ABB,2009,633.4
32608,Alaska,ABK,2009,16.2027
32609,Alaska,ABL,2009,79.4622
32610,Alaska,ABM,2009,477.057
32611,Alaska,ABN,2009,517.6743
32612,Alaska,ABO,2009,695.1968
32613,Alaska,ABP,2009,26.1618
32614,Alaska,ABQ,2009,739.613
32615,Alaska,ABR,2009,141.738
32616,Alaska,ABS,2009,
32617,Alaska,ABT,2009,81.7165
32618,Alaska,ABU,2009,27.5801
32619,Alaska,ABV,2009,131661.0
32620,Alaska,ABW,2009,119330.0
32621,Alaska,ABX,2009,8083.1
32622,Alaska,ABY,2009,16.28842894
32623,Alaska,ABZ,2009,8008.0
32624,Alaska,ACA,2009,16821.579130000002
32625,Alaska,ACB,2009,
32626,Alaska,ACD,2009,
32627,Arizona,AAC,2009,20997.0
32628,Arizona,AAD,2009,63000.0
32629,Arizona,AAE,2009,17100.0
32630,Arizona,AAF,2009,3240429.0
32631,Arizona,AAH,2009,129.0
32632,Arizona,AAI,2009,21402.0
32633,Arizona,AAQ,2009,53543.0
32634,Arizona,AAG,2009,
32635,Arizona,AAK,2009,214058229.0
32636,Arizona,AAL,2009,33746.0
32637,Arizona,AAM,2009,197727710.0
32638,Arizona,AAN,2009,31172.0
32639,Arizona,ABA,2009,21.2
32640,Arizona,ABB,2009,426.5
32641,Arizona,ABK,2009,14.6296
32642,Arizona,ABL,2009,73.4996
32643,Arizona,ABM,2009,425.152
32644,Arizona,ABN,2009,722.2905
32645,Arizona,ABO,2009,642.886
32646,Arizona,ABP,2009,33.9583
32647,Arizona,ABQ,2009,394.222
32648,Arizona,ABR,2009,49.2739
32649,Arizona,ABS,2009,3.5022
32650,Arizona,ABT,2009,78.9996
32651,Arizona,ABU,2009,26.0755
32652,Arizona,ABV,2009,1077831.0
32653,Arizona,ABW,2009,999386.0
32654,Arizona,ABX,2009,51947.23
32655,Arizona,ABY,2009,20.74857504
32656,Arizona,ABZ,2009,62374.0
32657,Arizona,ACA,2009,8732.116933
32658,Arizona,ACB,2009,1484052.0
32659,Arizona,ACD,2009,
32660,Arkansas,AAC,2009,2942.0
32661,Arkansas,AAD,2009,27300.0
32662,Arkansas,AAE,2009,47900.0
32663,Arkansas,AAF,2009,1548156.0
32664,Arkansas,AAH,2009,49.0
32665,Arkansas,AAI,2009,9407.0
32666,Arkansas,AAQ,2009,44295.0
32667,Arkansas,AAG,2009,
32668,Arkansas,AAK,2009,90880167.0
32669,Arkansas,AAL,2009,31372.0
32670,Arkansas,AAM,2009,83301109.0
32671,Arkansas,AAN,2009,28756.0
32672,Arkansas,ABA,2009,18.9
32673,Arkansas,ABB,2009,515.8
32674,Arkansas,ABK,2009,13.7419
32675,Arkansas,ABL,2009,69.9708
32676,Arkansas,ABM,2009,462.728
32677,Arkansas,ABN,2009,989.8017
32678,Arkansas,ABO,2009,787.9472
32679,Arkansas,ABP,2009,40.8741
32680,Arkansas,ABQ,2009,496.773
32681,Arkansas,ABR,2009,154.355
32682,Arkansas,ABS,2009,9.5174
32683,Arkansas,ABT,2009,81.066
32684,Arkansas,ABU,2009,19.0928
32685,Arkansas,ABV,2009,480559.0
32686,Arkansas,ABW,2009,439432.0
32687,Arkansas,ABX,2009,37240.0
32688,Arkansas,ABY,2009,12.90437701
32689,Arkansas,ABZ,2009,28057.0
32690,Arkansas,ACA,2009,9650.729763
32691,Arkansas,ACB,2009,3407627.0
32692,Arkansas,ACD,2009,
32693,California,AAC,2009,227876.0
32694,California,AAD,2009,346000.0
32695,California,AAE,2009,79800.0
32696,California,AAF,2009,19901754.0
32697,California,AAH,2009,2944.0
32698,California,AAI,2009,496952.0
32699,California,AAQ,2009,65488.0
32700,California,AAG,2009,
32701,California,AAK,2009,1560649328.0
32702,California,AAL,2009,42224.0
32703,California,AAM,2009,1398857328.0
32704,California,AAN,2009,37847.0
32705,California,ABA,2009,15.3
32706,California,ABB,2009,473.3
32707,California,ABK,2009,14.2587
32708,California,ABL,2009,67.1203
32709,California,ABM,2009,459.325
32710,California,ABN,2009,629.6759999999998
32711,California,ABO,2009,521.4209
32712,California,ABP,2009,23.6594
32713,California,ABQ,2009,397.157
32714,California,ABR,2009,62.8435
32715,California,ABS,2009,5.1405
32716,California,ABT,2009,82.2591
32717,California,ABU,2009,30.034
32718,California,ABV,2009,6263438.0
32719,California,ABW,2009,6365278.0
32720,California,ABX,2009,316298.58
32721,California,ABY,2009,19.80229567
32722,California,ABZ,2009,372310.0
32723,California,ACA,2009,9438.853938
32724,California,ACB,2009,22412820.0
32725,California,ACD,2009,
32726,Colorado,AAC,2009,12841.0
32727,Colorado,AAD,2009,47800.0
32728,Colorado,AAE,2009,36100.0
32729,Colorado,AAF,2009,3175371.0
32730,Colorado,AAH,2009,129.0
32731,Colorado,AAI,2009,24057.0
32732,Colorado,AAQ,2009,57535.0
32733,Colorado,AAG,2009,
32734,Colorado,AAK,2009,198082468.0
32735,Colorado,AAL,2009,39838.0
32736,Colorado,AAM,2009,178072009.0
32737,Colorado,AAN,2009,35814.0
32738,Colorado,ABA,2009,12.3
32739,Colorado,ABB,2009,338.8
32740,Colorado,ABK,2009,13.8024
32741,Colorado,ABL,2009,67.2412
32742,Colorado,ABM,2009,459.619
32743,Colorado,ABN,2009,626.9464
32744,Colorado,ABO,2009,647.7916
32745,Colorado,ABP,2009,20.18
32746,Colorado,ABQ,2009,397.99
32747,Colorado,ABR,2009,56.1819
32748,Colorado,ABS,2009,2.0897
32749,Colorado,ABT,2009,83.5106
32750,Colorado,ABU,2009,36.2298
32751,Colorado,ABV,2009,832368.0
32752,Colorado,ABW,2009,747845.0
32753,Colorado,ABX,2009,49060.32
32754,Colorado,ABY,2009,16.96621628
32755,Colorado,ABZ,2009,47459.0
32756,Colorado,ACA,2009,9610.636783
32757,Colorado,ACB,2009,2113014.0
32758,Colorado,ACD,2009,
32759,Connecticut,AAC,2009,13632.0
32760,Connecticut,AAD,2009,42600.0
32761,Connecticut,AAE,2009,5300.0
32762,Connecticut,AAF,2009,2203325.0
32763,Connecticut,AAH,2009,84.0
32764,Connecticut,AAI,2009,15151.0
32765,Connecticut,AAQ,2009,69861.0
32766,Connecticut,AAG,2009,
32767,Connecticut,AAK,2009,215234464.0
32768,Connecticut,AAL,2009,60428.0
32769,Connecticut,AAM,2009,189402853.0
32770,Connecticut,AAN,2009,53176.0
32771,Connecticut,ABA,2009,8.4
32772,Connecticut,ABB,2009,300.9
32773,Connecticut,ABK,2009,10.9203
32774,Connecticut,ABL,2009,55.9711
32775,Connecticut,ABM,2009,535.799
32776,Connecticut,ABN,2009,802.5421
32777,Connecticut,ABO,2009,557.1901
32778,Connecticut,ABP,2009,16.3841
32779,Connecticut,ABQ,2009,344.685
32780,Connecticut,ABR,2009,72.7058
32781,Connecticut,ABS,2009,1.8475
32782,Connecticut,ABT,2009,86.46600000000002
32783,Connecticut,ABU,2009,35.5807
32784,Connecticut,ABV,2009,563968.0
32785,Connecticut,ABW,2009,549776.0
32786,Connecticut,ABX,2009,43592.83
32787,Connecticut,ABY,2009,12.93717338
32788,Connecticut,ABZ,2009,34968.0
32789,Connecticut,ACA,2009,15839.712280000002
32790,Connecticut,ACB,2009,54841.0
32791,Connecticut,ACD,2009,
32792,Delaware,AAC,2009,2184.0
32793,Delaware,AAD,2009,8100.0
32794,Delaware,AAE,2009,2450.0
32795,Delaware,AAF,2009,527793.0
32796,Delaware,AAH,2009,25.0
32797,Delaware,AAI,2009,4478.0
32798,Delaware,AAQ,2009,58740.0
32799,Delaware,AAG,2009,
32800,Delaware,AAK,2009,36843966.0
32801,Delaware,AAL,2009,41317.0
32802,Delaware,AAM,2009,33286840.0
32803,Delaware,AAN,2009,37328.0
32804,Delaware,ABA,2009,12.3
32805,Delaware,ABB,2009,645.4
32806,Delaware,ABK,2009,12.9624
32807,Delaware,ABL,2009,64.3561
32808,Delaware,ABM,2009,531.086
32809,Delaware,ABN,2009,844.8746
32810,Delaware,ABO,2009,818.6398
32811,Delaware,ABP,2009,
32812,Delaware,ABQ,2009,533.034
32813,Delaware,ABR,2009,109.702
32814,Delaware,ABS,2009,3.0504
32815,Delaware,ABT,2009,82.4779
32816,Delaware,ABU,2009,27.4677
32817,Delaware,ABV,2009,126801.0
32818,Delaware,ABW,2009,119092.0
32819,Delaware,ABX,2009,8639.58
32820,Delaware,ABY,2009,14.67675512
32821,Delaware,ABZ,2009,7839.0
32822,Delaware,ACA,2009,12753.04707
32823,Delaware,ACB,2009,236747.0
32824,Delaware,ACD,2009,
32825,District of Columbia,AAC,2009,2934.0
32826,District of Columbia,AAD,2009,49900.0
32827,District of Columbia,AAF,2009,800070.0
32828,District of Columbia,AAH,2009,12.0
32829,District of Columbia,AAI,2009,1464.0
32830,District of Columbia,AAQ,2009,95699.0
32831,District of Columbia,AAG,2009,
32832,District of Columbia,AAK,2009,35532577.0
32833,District of Columbia,AAL,2009,59998.0
32834,District of Columbia,AAM,2009,31040476.0
32835,District of Columbia,AAN,2009,52413.0
32836,District of Columbia,ABA,2009,17.9
32837,District of Columbia,ABB,2009,1348.9
32838,District of Columbia,ABK,2009,15.2644
32839,District of Columbia,ABL,2009,57.4391
32840,District of Columbia,ABM,2009,497.334
32841,District of Columbia,ABN,2009,816.2397
32842,District of Columbia,ABO,2009,1184.2981
32843,District of Columbia,ABP,2009,
32844,District of Columbia,ABQ,2009,1092.12
32845,District of Columbia,ABR,2009,427.077
32846,District of Columbia,ABS,2009,27.1822
32847,District of Columbia,ABT,2009,86.9299
32848,District of Columbia,ABU,2009,49.8028
32849,District of Columbia,ABV,2009,69433.0
32850,District of Columbia,ABW,2009,68447.0
32851,District of Columbia,ABX,2009,5854.0
32852,District of Columbia,ABY,2009,11.86077895
32853,District of Columbia,ABZ,2009,3517.0
32854,District of Columbia,ACA,2009,19765.72788
32855,Florida,AAC,2009,127006.0
32856,Florida,AAD,2009,175700.0
32857,Florida,AAE,2009,47700.0
32858,Florida,AAF,2009,9879406.0
32859,Florida,AAH,2009,629.0
32860,Florida,AAI,2009,138840.0
32861,Florida,AAQ,2009,51617.0
32862,Florida,AAG,2009,
32863,Florida,AAK,2009,691355724.0
32864,Florida,AAL,2009,37065.0
32865,Florida,AAM,2009,637375672.0
32866,Florida,AAN,2009,34171.0
32867,Florida,ABA,2009,14.6
32868,Florida,ABB,2009,612.5
32869,Florida,ABK,2009,11.8693
32870,Florida,ABL,2009,62.1715
32871,Florida,ABM,2009,470.164
32872,Florida,ABN,2009,910.9915
32873,Florida,ABO,2009,720.0643
32874,Florida,ABP,2009,32.8548
32875,Florida,ABQ,2009,393.414
32876,Florida,ABR,2009,112.623
32877,Florida,ABS,2009,5.6155
32878,Florida,ABT,2009,81.4749
32879,Florida,ABU,2009,25.76
32880,Florida,ABV,2009,2634522.0
32881,Florida,ABW,2009,2468060.0
32882,Florida,ABX,2009,183827.0
32883,Florida,ABY,2009,14.3315291
32884,Florida,ABZ,2009,153461.0
32885,Florida,ACA,2009,9451.969653
32886,Florida,ACB,2009,4275809.0
32887,Florida,ACD,2009,
32888,Georgia,AAC,2009,28396.0
32889,Georgia,AAD,2009,83900.0
32890,Georgia,AAE,2009,45300.0
32891,Georgia,AAF,2009,5264268.0
32892,Georgia,AAH,2009,136.0
32893,Georgia,AAI,2009,20536.0
32894,Georgia,AAQ,2009,54161.0
32895,Georgia,AAG,2009,
32896,Georgia,AAK,2009,330586251.0
32897,Georgia,AAL,2009,34361.0
32898,Georgia,AAM,2009,301190072.0
32899,Georgia,AAN,2009,31306.0
32900,Georgia,ABA,2009,18.4
32901,Georgia,ABB,2009,428.0
32902,Georgia,ABK,2009,14.6949
32903,Georgia,ABL,2009,68.14699999999999
32904,Georgia,ABM,2009,494.189
32905,Georgia,ABN,2009,724.5932
32906,Georgia,ABO,2009,782.1062
32907,Georgia,ABP,2009,30.6108
32908,Georgia,ABQ,2009,405.2
32909,Georgia,ABR,2009,139.248
32910,Georgia,ABS,2009,9.6956
32911,Georgia,ABT,2009,78.6458
32912,Georgia,ABU,2009,27.368
32913,Georgia,ABV,2009,1667685.0
32914,Georgia,ABW,2009,1569767.0
32915,Georgia,ABX,2009,115917.9
32916,Georgia,ABY,2009,14.38677719
32917,Georgia,ABZ,2009,88003.0
32918,Georgia,ACA,2009,10177.90827
32919,Georgia,ACB,2009,2397089.0
32920,Georgia,ACD,2009,
32921,Hawaii,AAC,2009,6929.0
32922,Hawaii,AAD,2009,24600.0
32923,Hawaii,AAE,2009,7300.0
32924,Hawaii,AAF,2009,832955.0
32925,Hawaii,AAH,2009,34.0
32926,Hawaii,AAI,2009,3811.0
32927,Hawaii,AAQ,2009,54117.0
32928,Hawaii,AAG,2009,
32929,Hawaii,AAK,2009,55852773.0
32930,Hawaii,AAL,2009,41473.0
32931,Hawaii,AAM,2009,51071479.0
32932,Hawaii,AAN,2009,37923.0
32933,Hawaii,ABA,2009,12.5
32934,Hawaii,ABB,2009,274.1
32935,Hawaii,ABK,2009,14.0245
32936,Hawaii,ABL,2009,72.2961
32937,Hawaii,ABM,2009,456.55300000000005
32938,Hawaii,ABN,2009,736.1606
32939,Hawaii,ABO,2009,619.1619999999998
32940,Hawaii,ABP,2009,21.6945
32941,Hawaii,ABQ,2009,465.264
32942,Hawaii,ABR,2009,48.7192
32943,Hawaii,ABS,2009,2.5479
32944,Hawaii,ABT,2009,90.7691
32945,Hawaii,ABU,2009,29.3131
32946,Hawaii,ABV,2009,180196.0
32947,Hawaii,ABW,2009,166118.0
32948,Hawaii,ABX,2009,11471.65
32949,Hawaii,ABY,2009,15.70794088
32950,Hawaii,ABZ,2009,11508.0
32951,Hawaii,ACA,2009,13396.73009
32952,Hawaii,ACB,2009,136011.0
32953,Hawaii,ACD,2009,
32954,Idaho,AAC,2009,3120.0
32955,Idaho,AAD,2009,14900.0
32956,Idaho,AAE,2009,25800.0
32957,Idaho,AAF,2009,883484.0
32958,Idaho,AAH,2009,54.0
32959,Idaho,AAI,2009,8337.0
32960,Idaho,AAQ,2009,44187.0
32961,Idaho,AAG,2009,
32962,Idaho,AAK,2009,48865949.0
32963,Idaho,AAL,2009,31436.0
32964,Idaho,AAM,2009,44986193.0
32965,Idaho,AAN,2009,28940.0
32966,Idaho,ABA,2009,13.7
32967,Idaho,ABB,2009,246.2
32968,Idaho,ABK,2009,15.2705
32969,Idaho,ABL,2009,77.58
32970,Idaho,ABM,2009,477.175
32971,Idaho,ABN,2009,713.9553
32972,Idaho,ABO,2009,542.1763
32973,Idaho,ABP,2009,21.4207
32974,Idaho,ABQ,2009,248.544
32975,Idaho,ABR,2009,7.1160000000000005
32976,Idaho,ABS,2009,0.1941
32977,Idaho,ABT,2009,84.1665
32978,Idaho,ABU,2009,24.3699
32979,Idaho,ABV,2009,276299.0
32980,Idaho,ABW,2009,258712.0
32981,Idaho,ABX,2009,15200.87
32982,Idaho,ABY,2009,18.17652542
32983,Idaho,ABZ,2009,16807.0
32984,Idaho,ACA,2009,7567.257414
32985,Idaho,ACB,2009,2785261.0
32986,Idaho,ACD,2009,
32987,Illinois,AAC,2009,41889.0
32988,Illinois,AAD,2009,116100.0
32989,Illinois,AAE,2009,76200.0
32990,Illinois,AAF,2009,7329938.0
32991,Illinois,AAH,2009,745.0
32992,Illinois,AAI,2009,140451.0
32993,Illinois,AAQ,2009,60883.0
32994,Illinois,AAG,2009,
32995,Illinois,AAK,2009,524590671.0
32996,Illinois,AAL,2009,40994.0
32997,Illinois,AAM,2009,473113583.0
32998,Illinois,AAN,2009,36971.0
32999,Illinois,ABA,2009,13.2
33000,Illinois,ABB,2009,497.2
33001,Illinois,ABK,2009,13.3755
33002,Illinois,ABL,2009,64.8057
33003,Illinois,ABM,2009,514.762
33004,Illinois,ABN,2009,781.8843
33005,Illinois,ABO,2009,714.867
33006,Illinois,ABP,2009,27.8259
33007,Illinois,ABQ,2009,468.939
33008,Illinois,ABR,2009,154.619
33009,Illinois,ABS,2009,5.8093
33010,Illinois,ABT,2009,84.29799999999999
33011,Illinois,ABU,2009,30.5487
33012,Illinois,ABV,2009,2104175.0
33013,Illinois,ABW,2009,1881276.0
33014,Illinois,ABX,2009,138482.93
33015,Illinois,ABY,2009,15.19447198
33016,Illinois,ABZ,2009,131670.0
33017,Illinois,ACA,2009,12489.00796
33018,Illinois,ACB,2009,12028476.0
33019,Illinois,ACD,2009,
33020,Indiana,AAC,2009,9087.0
33021,Indiana,AAD,2009,61100.0
33022,Indiana,AAE,2009,61100.0
33023,Indiana,AAF,2009,3534937.0
33024,Indiana,AAH,2009,277.0
33025,Indiana,AAI,2009,39600.0
33026,Indiana,AAQ,2009,48191.0
33027,Indiana,AAG,2009,
33028,Indiana,AAK,2009,220157359.0
33029,Indiana,AAL,2009,34084.0
33030,Indiana,AAM,2009,201109213.0
33031,Indiana,AAN,2009,31135.0
33032,Indiana,ABA,2009,16.1
33033,Indiana,ABB,2009,334.0
33034,Indiana,ABK,2009,13.4183
33035,Indiana,ABL,2009,67.1464
33036,Indiana,ABM,2009,479.288
33037,Indiana,ABN,2009,866.5457
33038,Indiana,ABO,2009,792.3708
33039,Indiana,ABP,2009,30.6447
33040,Indiana,ABQ,2009,338.341
33041,Indiana,ABR,2009,106.413
33042,Indiana,ABS,2009,2.4599
33043,Indiana,ABT,2009,80.2828
33044,Indiana,ABU,2009,22.7809
33045,Indiana,ABV,2009,1046661.0
33046,Indiana,ABW,2009,973342.0
33047,Indiana,ABX,2009,62258.0
33048,Indiana,ABY,2009,16.81167079
33049,Indiana,ABZ,2009,63663.0
33050,Indiana,ACA,2009,9946.036509
33051,Indiana,ACB,2009,6500032.0
33052,Indiana,ACD,2009,
33053,Iowa,AAC,2009,3963.0
33054,Iowa,AAD,2009,29400.0
33055,Iowa,AAE,2009,90300.0
33056,Iowa,AAF,2009,1965704.0
33057,Iowa,AAH,2009,87.0
33058,Iowa,AAI,2009,10473.0
33059,Iowa,AAQ,2009,45819.0
33060,Iowa,AAG,2009,
33061,Iowa,AAK,2009,113322375.0
33062,Iowa,AAL,2009,37365.0
33063,Iowa,AAM,2009,103578579.0
33064,Iowa,AAN,2009,34152.0
33065,Iowa,ABA,2009,10.7
33066,Iowa,ABB,2009,282.1
33067,Iowa,ABK,2009,13.0902
33068,Iowa,ABL,2009,68.77
33069,Iowa,ABM,2009,510.34
33070,Iowa,ABN,2009,908.1827
33071,Iowa,ABO,2009,456.8846
33072,Iowa,ABP,2009,29.1142
33073,Iowa,ABQ,2009,312.714
33074,Iowa,ABR,2009,55.1223
33075,Iowa,ABS,2009,0.7647
33076,Iowa,ABT,2009,87.863
33077,Iowa,ABU,2009,24.9571
33078,Iowa,ABV,2009,491842.0
33079,Iowa,ABW,2009,451403.0
33080,Iowa,ABX,2009,35842.15
33081,Iowa,ABY,2009,13.7224469
33082,Iowa,ABZ,2009,33926.0
33083,Iowa,ACA,2009,10481.68358
33084,Iowa,ACB,2009,13734555.0
33085,Iowa,ACD,2009,
33086,Kansas,AAC,2009,5319.0
33087,Kansas,AAD,2009,34700.0
33088,Kansas,AAE,2009,63900.0
33089,Kansas,AAF,2009,1818445.0
33090,Kansas,AAH,2009,89.0
33091,Kansas,AAI,2009,19818.0
33092,Kansas,AAQ,2009,48119.0
33093,Kansas,AAG,2009,
33094,Kansas,AAK,2009,111052352.0
33095,Kansas,AAL,2009,39204.0
33096,Kansas,AAM,2009,101110080.0
33097,Kansas,AAN,2009,35694.0
33098,Kansas,ABA,2009,13.7
33099,Kansas,ABB,2009,406.6
33100,Kansas,ABK,2009,14.6136
33101,Kansas,ABL,2009,74.7801
33102,Kansas,ABM,2009,490.679
33103,Kansas,ABN,2009,848.0943
33104,Kansas,ABO,2009,702.3257
33105,Kansas,ABP,2009,30.9371
33106,Kansas,ABQ,2009,372.861
33107,Kansas,ABR,2009,88.8693
33108,Kansas,ABS,2009,1.1353
33109,Kansas,ABT,2009,85.1139
33110,Kansas,ABU,2009,29.7577
33111,Kansas,ABV,2009,474489.0
33112,Kansas,ABW,2009,418495.0
33113,Kansas,ABX,2009,34700.1
33114,Kansas,ABY,2009,13.67399518
33115,Kansas,ABZ,2009,30368.0
33116,Kansas,ACA,2009,11485.44994
33117,Kansas,ACB,2009,6845208.0
33118,Kansas,ACD,2009,
33119,Kentucky,AAC,2009,5260.0
33120,Kentucky,AAD,2009,50000.0
33121,Kentucky,AAE,2009,81800.0
33122,Kentucky,AAF,2009,2333292.0
33123,Kentucky,AAH,2009,198.0
33124,Kentucky,AAI,2009,35464.0
33125,Kentucky,AAQ,2009,47612.0
33126,Kentucky,AAG,2009,
33127,Kentucky,AAK,2009,139458607.0
33128,Kentucky,AAL,2009,32304.0
33129,Kentucky,AAM,2009,127249653.0
33130,Kentucky,AAN,2009,29476.0
33131,Kentucky,ABA,2009,17.0
33132,Kentucky,ABB,2009,255.0
33133,Kentucky,ABK,2009,13.331
33134,Kentucky,ABL,2009,67.1929
33135,Kentucky,ABM,2009,533.8380000000002
33136,Kentucky,ABN,2009,958.5196
33137,Kentucky,ABO,2009,707.8037
33138,Kentucky,ABP,2009,34.0998
33139,Kentucky,ABQ,2009,308.128
33140,Kentucky,ABR,2009,88.7088
33141,Kentucky,ABS,2009,2.1325
33142,Kentucky,ABT,2009,83.3377
33143,Kentucky,ABU,2009,20.4526
33144,Kentucky,ABV,2009,680089.0
33145,Kentucky,ABW,2009,585556.0
33146,Kentucky,ABX,2009,41980.96
33147,Kentucky,ABY,2009,16.19993921
33148,Kentucky,ABZ,2009,41851.0
33149,Kentucky,ACA,2009,10053.50514
33150,Kentucky,ACB,2009,2432544.0
33151,Kentucky,ACD,2009,
33152,Louisiana,AAC,2009,4299.0
33153,Louisiana,AAD,2009,48400.0
33154,Louisiana,AAE,2009,29700.0
33155,Louisiana,AAF,2009,2538631.0
33156,Louisiana,AAH,2009,128.0
33157,Louisiana,AAI,2009,23288.0
33158,Louisiana,AAQ,2009,50858.0
33159,Louisiana,AAG,2009,
33160,Louisiana,AAK,2009,162974620.0
33161,Louisiana,AAL,2009,36284.0
33162,Louisiana,AAM,2009,149778181.0
33163,Louisiana,AAN,2009,33346.0
33164,Louisiana,ABA,2009,14.3
33165,Louisiana,ABB,2009,642.9
33166,Louisiana,ABK,2009,14.4653
33167,Louisiana,ABL,2009,70.2425
33168,Louisiana,ABM,2009,514.186
33169,Louisiana,ABN,2009,896.8201
33170,Louisiana,ABO,2009,893.5032
33171,Louisiana,ABP,2009,42.8694
33172,Louisiana,ABQ,2009,615.039
33173,Louisiana,ABR,2009,200.264
33174,Louisiana,ABS,2009,16.4957
33175,Louisiana,ABT,2009,78.7916
33176,Louisiana,ABU,2009,21.1434
33177,Louisiana,ABV,2009,690915.0
33178,Louisiana,ABW,2009,637764.0
33179,Louisiana,ABX,2009,49646.1
33180,Louisiana,ABY,2009,13.91680313
33181,Louisiana,ABZ,2009,35622.0
33182,Louisiana,ACA,2009,11409.62996
33183,Louisiana,ACB,2009,1777386.0
33184,Louisiana,ACD,2009,
33185,Maine,AAC,2009,1675.0
33186,Maine,AAD,2009,14200.0
33187,Maine,AAE,2009,8100.0
33188,Maine,AAF,2009,803275.0
33189,Maine,AAH,2009,33.0
33190,Maine,AAI,2009,7826.0
33191,Maine,AAQ,2009,47155.0
33192,Maine,AAG,2009,
33193,Maine,AAK,2009,49130870.0
33194,Maine,AAL,2009,36952.0
33195,Maine,AAM,2009,44875020.0
33196,Maine,AAN,2009,33751.0
33197,Maine,ABA,2009,11.4
33198,Maine,ABB,2009,119.9
33199,Maine,ABK,2009,10.1309
33200,Maine,ABL,2009,54.9549
33201,Maine,ABM,2009,516.643
33202,Maine,ABN,2009,947.2093
33203,Maine,ABO,2009,566.3611
33204,Maine,ABP,2009,
33205,Maine,ABQ,2009,184.404
33206,Maine,ABR,2009,10.8473
33207,Maine,ABS,2009,0.3034
33208,Maine,ABT,2009,86.9917
33209,Maine,ABU,2009,26.2342
33210,Maine,ABV,2009,189225.0
33211,Maine,ABW,2009,173357.0
33212,Maine,ABX,2009,16331.4
33213,Maine,ABY,2009,11.58657555
33214,Maine,ABZ,2009,14093.0
33215,Maine,ACA,2009,13558.42179
33216,Maine,ACB,2009,256878.0
33217,Maine,ACD,2009,
33218,Maryland,AAC,2009,26722.0
33219,Maryland,AAD,2009,92200.0
33220,Maryland,AAE,2009,12600.0
33221,Maryland,AAF,2009,3371694.0
33222,Maryland,AAH,2009,84.0
33223,Maryland,AAI,2009,9973.0
33224,Maryland,AAQ,2009,64147.0
33225,Maryland,AAG,2009,
33226,Maryland,AAK,2009,279900870.0
33227,Maryland,AAL,2009,48845.0
33228,Maryland,AAM,2009,248255089.0
33229,Maryland,AAN,2009,43323.0
33230,Maryland,ABA,2009,9.6
33231,Maryland,ABB,2009,590.0
33232,Maryland,ABK,2009,13.0984
33233,Maryland,ABL,2009,62.9489
33234,Maryland,ABM,2009,481.494
33235,Maryland,ABN,2009,765.0965
33236,Maryland,ABO,2009,745.128
33237,Maryland,ABP,2009,22.9548
33238,Maryland,ABQ,2009,416.652
33239,Maryland,ABR,2009,112.203
33240,Maryland,ABS,2009,5.5093
33241,Maryland,ABT,2009,85.4983
33242,Maryland,ABU,2009,35.6252
33243,Maryland,ABV,2009,848412.0
33244,Maryland,ABW,2009,793333.0
33245,Maryland,ABX,2009,58462.9
33246,Maryland,ABY,2009,14.51197255
33247,Maryland,ABZ,2009,58304.0
33248,Maryland,ACA,2009,14611.72698
33249,Maryland,ACB,2009,598244.0
33250,Maryland,ACD,2009,
33251,Massachusetts,AAC,2009,32607.0
33252,Massachusetts,AAD,2009,83900.0
33253,Massachusetts,AAE,2009,7700.0
33254,Massachusetts,AAF,2009,4130425.0
33255,Massachusetts,AAH,2009,133.0
33256,Massachusetts,AAI,2009,19669.0
33257,Massachusetts,AAQ,2009,67301.0
33258,Massachusetts,AAG,2009,
33259,Massachusetts,AAK,2009,335086775.0
33260,Massachusetts,AAL,2009,51412.0
33261,Massachusetts,AAM,2009,296155657.0
33262,Massachusetts,AAN,2009,45439.0
33263,Massachusetts,ABA,2009,10.8
33264,Massachusetts,ABB,2009,462.6
33265,Massachusetts,ABK,2009,11.5097
33266,Massachusetts,ABL,2009,55.4104
33267,Massachusetts,ABM,2009,532.8530000000002
33268,Massachusetts,ABN,2009,802.5638
33269,Massachusetts,ABO,2009,520.5686
33270,Massachusetts,ABP,2009,14.5873
33271,Massachusetts,ABQ,2009,292.936
33272,Massachusetts,ABR,2009,29.9685
33273,Massachusetts,ABS,2009,3.6096
33274,Massachusetts,ABT,2009,88.3793
33275,Massachusetts,ABU,2009,38.5896
33276,Massachusetts,ABV,2009,957053.0
