,region_name,year,AAC,AAD,AAE,AAF,AAG,AAH,AAI,AAK,AAL,AAM,AAN,AAQ,ABA,ABB,ABK,ABL,ABM,ABN,ABO,ABP,ABQ,ABR,ABS,ABT,ABU,ABV,ABW,ABX,ABY,ABZ,ACA,ACB,ACD
719,Montana,2007,575.0,8500.0,29500.0,636624.0,,20.0,2119.0,32610254.0,33803.0,28980216.0,30040.0,40527.0,14.1,379.8,12.8941,68.7435,489.151,893.9511,635.508,36.2249,286.889,12.7367,0.8352,,,142823.0,128872.0,10519.0,13.57762,10122.0,10243.59177,1810258.0,93134579.0
720,Montana,2008,543.0,8800.0,29300.0,637607.0,,32.0,3278.0,34611922.0,35448.0,30937658.0,31685.0,41874.0,14.8,311.4,12.8982,69.5509,477.666,912.8291,697.6556,26.8867,320.5370000000001,12.6106,0.7236,,,141899.0,132104.0,10467.0,13.55679755,10396.0,10540.55256,2009854.0,
721,Montana,2009,553.0,10900.0,29500.0,621492.0,,35.0,4971.0,33768763.0,34318.0,30802160.0,31304.0,42523.0,13.5,287.0,12.4565,68.1259,489.092,887.2114,589.6323,40.4473,306.465,8.2052,0.4103,83.1472,28.4573,141807.0,131982.0,10521.25,13.47815136,10077.0,10880.7389,1763652.0,
722,Montana,2010,457.0,10800.0,29100.0,616812.0,,31.0,5411.0,35125691.0,35458.0,32083978.0,32387.0,44140.0,14.0,275.8,12.189,67.1231,482.364,892.1433,584.0257,39.7883,311.497,10.3091,0.3032,,,141693.0,130704.0,10360.99,13.67562366,10075.0,11462.93828,2310759.0,
723,Montana,2011,511.0,,28700.0,623861.0,,26.0,4150.0,37698478.0,37781.0,34095869.0,34170.0,45873.0,16.5,276.1,12.0908,66.7039,474.879,913.6929,591.0756,38.0342,341.215,8.5153,0.7013,87.5195,29.3687,142349.0,130949.0,10152.67,14.02084378,9732.0,11598.54638,2333481.0,
724,Montana,2012,503.0,,28000.0,633422.0,,28.0,5614.0,40027400.0,39820.0,36062357.0,35876.0,47235.0,13.4,272.2,12.056,66.6249,,892.6955,584.3621,30.4031,380.74300000000005,10.7448,0.199,84.225,28.5254,142908.0,133266.0,10199.89,14.01073933,9750.0,11289.68019,2768589.0,93149727.0
725,Montana,2013,445.0,,28100.0,642190.0,,,,40074179.0,39509.0,35801124.0,35296.0,47629.0,14.5,240.7,12.1921,67.2104,,936.892,576.6063,24.424,379.847,22.2854,0.4974,82.0922,29.3378,144129.0,132579.0,10310.32,13.97910055,9369.0,11492.74283,2725939.0,
726,Montana,2014,451.0,,27800.0,648671.0,,,,41542641.0,40614.0,36865323.0,36041.0,49080.0,,,,,,,,,,,,87.1797,18.5087,144800.0,133187.0,10234.46,14.1220934,9470.0,11840.02008,2521285.0,
727,Montana,2015,519.0,,27500.0,661956.0,,,,43186928.0,41845.0,38102911.0,36919.0,50318.0,,,,,,,,,,,,,,145700.0,,,,9420.0,,,
728,Montana,2016,,,27400.0,,,,,44188348.0,42386.0,39102277.0,37507.0,,,,,,,,,,,,,,,146600.0,,,,9480.0,,,
729,Nebraska,1990,,,,988048.0,,,,29214345.0,18471.0,26113484.0,16510.0,23295.0,,330.0,,,,,,,191.761,113.994,1.0748,,,274081.0,254754.0,,,17664.0,4841.65502,,
730,Nebraska,1991,,,,992320.0,,,,30327262.0,19003.0,27187501.0,17036.0,24485.0,,334.6,,,,,,,209.033,111.347,1.1279,,,,,,,,5037.688828,,
731,Nebraska,1992,,,,999204.0,,,,32255233.0,20013.0,28986722.0,17985.0,25809.0,,348.6,,,,,,,188.126,96.5448,1.365,,,,,,,,5263.0,,
732,Nebraska,1993,,,,1020980.0,16637.0,,,33310646.0,20491.0,29892842.0,18389.0,26489.0,,377.8,,,,,,,106.607,43.9225,0.8612,,,,,,,,5336.465099,,
733,Nebraska,1994,,,,1061466.0,,,,35399363.0,21598.0,31719172.0,19352.0,27473.0,,389.5,,,,,,,203.534,81.4501,0.6101,,,,,,,,5650.598553,,
734,Nebraska,1995,,,,1071231.0,,,,37420622.0,22583.0,33350513.0,20127.0,28358.0,,382.0,,,,,,,173.386,68.3769,0.8449,,,289744.0,,,,,5935.01298,,
735,Nebraska,1996,,7600.0,,1096704.0,,,,40752615.0,24348.0,36288242.0,21681.0,29274.0,,434.7,,,,,,,151.995,69.7838,0.3585,,,,,,,,6082.956234,,
736,Nebraska,1997,,7800.0,,1111371.0,,,,41937191.0,24868.0,36967522.0,21921.0,30556.0,,438.4,,,,,,,164.016,71.7497,0.1779,,,,,,,,6471.849917000001,3881119.0,
737,Nebraska,1998,,8300.0,,1138917.0,,,,44762109.0,26396.0,39392436.0,23229.0,31820.0,,451.4,,,,,,,171.658,70.9983,0.4717,,,,,,,,6584.158675,,
738,Nebraska,1999,,8900.0,,1155804.0,,,,46794157.0,27449.0,41162164.0,24145.0,33155.0,,430.2,,,496.38,913.8508,705.3224,31.1079,212.111,86.2876,0.35200000000000004,,,,,,,,6855.974986,,
739,Nebraska,2000,,9600.0,,1173123.0,10088.0,7.0,841.0,49512086.0,28890.0,43444929.0,25350.0,34720.0,,327.6,,,499.958,876.0781,737.6747,29.7942,221.259,89.5309,0.1167,79.96812055,23.7,286199.0,261767.0,20983.0,13.63956536,20149.0,7359.598486,,
740,Nebraska,2001,,10800.0,50000.0,1175117.0,,,,51649982.0,30032.0,45582471.0,26504.0,36044.0,,303.1,,,499.362,882.2934,685.2388,33.2536,186.391,69.1263,0.5814,,,285095.0,267909.0,,,,7688.034872,,
741,Nebraska,2002,,11600.0,49400.0,1166461.0,,24.0,3550.0,52771054.0,30534.0,47495184.0,27481.0,37718.0,9.9,314.2,,,502.473,910.61,723.7243,30.6557,276.374,90.4475,0.34700000000000003,,,285402.0,269499.0,,,,8237.670855,3388265.0,49198344.0
742,Nebraska,2003,2827.0,11000.0,48500.0,1170043.0,,21.0,3392.0,56076719.0,32253.0,51070687.0,29374.0,39154.0,10.2,293.8,14.91,71.87,487.487,889.4868,556.2130000000002,40.461,272.467,93.3139,0.5749,,,285542.0,260352.0,,,,8550.023581,,
743,Nebraska,2004,3002.0,11800.0,48300.0,1181665.0,,26.0,4790.0,58506442.0,33444.0,53304136.0,30470.0,40745.0,9.6,308.6,15.05,73.35,492.69,837.8445,669.2456,37.5909,299.7920000000001,65.6474,0.4006,,,285761.0,260352.0,,,20309.0,9269.773722,,
744,Nebraska,2005,2996.0,12800.0,48000.0,1193818.0,,23.0,2453.0,60120755.0,34130.0,54282788.0,30816.0,42160.0,11.0,287.0,14.84,73.1,498.196,849.4479,575.906,23.827,289.8590000000001,65.8408,0.2274,,,286646.0,260725.0,21359.0,13.420379999999998,19940.0,9638.176795,,
745,Nebraska,2006,3795.0,13900.0,47600.0,1209914.0,,13.0,2794.0,62951389.0,35512.0,56338198.0,31781.0,43818.0,11.5,293.9,15.08,75.06,497.302,840.4727,576.9827,26.5411,306.956,81.0369,0.3959,,,287580.0,262805.0,,13.401370000000002,19764.0,10169.62768,,
746,Nebraska,2007,3066.0,14000.0,47700.0,1233468.0,,11.0,1555.0,67917175.0,38082.0,60516054.0,33932.0,45560.0,11.2,311.3,15.1023,75.9624,502.393,855.818,691.0168,26.27,289.197,80.8083,0.2254,,,291244.0,263800.0,21930.0,13.28062,19873.0,10711.17349,9375119.0,49168368.0
747,Nebraska,2008,3668.0,15700.0,48200.0,1240423.0,,19.0,2782.0,72300017.0,40248.0,64760179.0,36050.0,46977.0,10.8,312.3,15.0241,76.3013,487.072,860.6763,553.0722,36.635,312.487,81.8646,0.8411,,,292590.0,264810.0,22057.0,13.26517659,20035.0,11216.80667,9217239.0,
748,Nebraska,2009,3989.0,16500.0,48600.0,1227789.0,,24.0,4168.0,71103994.0,39226.0,65095514.0,35911.0,47588.0,9.9,289.4,14.8597,76.0747,463.643,817.0210000000002,557.018,24.8414,302.958,76.5883,0.2783,85.8815,27.5547,295368.0,266536.0,22256.24,13.27124438,19501.0,11456.51915,9232265.0,
749,Nebraska,2010,4400.0,16500.0,49500.0,1220903.0,,24.0,5172.0,74149336.0,40518.0,67576734.0,36926.0,48263.0,10.2,278.3,14.1912,73.0021,463.52,830.6773,521.4324,27.4035,280.013,64.9933,0.6571,,,298500.0,269590.0,22345.16,13.35859757,19370.0,11920.49542,11541693.0,
750,Nebraska,2011,4535.0,,49700.0,1234118.0,,25.0,3845.0,82656406.0,44866.0,75034997.0,40729.0,49431.0,10.2,253.6,13.9582,71.997,456.155,840.2882,556.6368,23.6322,367.95,73.3729,0.5427,85.3555,28.1424,301296.0,271468.0,22181.96,13.58292955,20331.0,12323.84526,13959529.0,
751,Nebraska,2012,4384.0,,50000.0,1252082.0,,15.0,1561.0,85485324.0,46066.0,77196180.0,41599.0,51222.0,12.2,259.4,13.9809,72.3475,,843.9917,469.1195,25.6674,363.671,77.0132,0.4311,89.2294,29.7222,303505.0,285837.0,22102.87,13.73147469,20464.0,12113.80917,13411712.0,49167124.0
752,Nebraska,2013,4141.0,,49600.0,1267389.0,,,,85722866.0,45876.0,76816095.0,41110.0,51624.0,11.0,252.2,13.9656,72.1789,,843.1289999999998,541.3405,22.0132,393.474,74.6419,2.2096,89.898,30.3034,307677.0,288023.0,22401.06,13.7349304,20442.0,12373.80163,11797380.0,
753,Nebraska,2014,4442.0,,49100.0,1283141.0,,,,90988217.0,48369.0,81411192.0,43277.0,53446.0,,,,,,,,,,,,88.6581,20.7638,308900.0,292297.0,22987.69,13.6001051,20580.0,12502.27157,10127405.0,
754,Nebraska,2015,5234.0,,48700.0,1304802.0,,,,92048473.0,48606.0,81695253.0,43139.0,54658.0,,,,,,,,,,,,,,310800.0,,,,20860.0,,,
755,Nebraska,2016,,,48400.0,,,,,94661640.0,49636.0,84308246.0,44207.0,,,,,,,,,,,,,,,312400.0,,,,21120.0,,,
756,Nevada,1990,,,,755587.0,,,,24994589.0,20476.0,21956217.0,17987.0,27989.0,,600.9,,,,,,,122.389,215.451,10.322,,,201316.0,173149.0,,,9477.0,4117.254324,,
757,Nevada,1991,,,,768885.0,,,,27487103.0,21206.0,24392452.0,18819.0,29161.0,,677.0,,,,,,,125.601,199.896,4.8605,,,,,,,,4653.3260850000015,,
758,Nevada,1992,,,,776291.0,,,,30503405.0,22572.0,27033616.0,20005.0,31442.0,,696.8,,,,,,,246.343,158.506,3.256,,,,,,,,4926.0,,
759,Nevada,1993,,,,818727.0,12892.0,,,32961951.0,23357.0,29105419.0,20624.0,32492.0,,875.2,,,,,,,239.864,132.439,1.4172,,,,,,,,5065.657239,,
760,Nevada,1994,,,,898349.0,,,,36518231.0,24357.0,32372102.0,21592.0,32799.0,,1001.9,,,,,,,210.032,115.788,2.0676,,,,,,,,5051.817155,,
761,Nevada,1995,,,,952615.0,,,,40086322.0,25346.0,35512887.0,22454.0,33771.0,,945.2,,,,,,,192.782,78.21300000000002,2.2762,,,265041.0,,,,,5160.191093,,
762,Nevada,1996,,7400.0,,1023515.0,,,,44341628.0,26611.0,38843930.0,23311.0,34896.0,,811.3,,,,,,,170.856,61.5128,1.2002,,,,,,,,5320.200272,,
763,Nevada,1997,,7100.0,,1088804.0,,,,48512959.0,27500.0,42602088.0,24149.0,35974.0,,798.7,,,,,,,163.65200000000004,46.9927,0.6235,,,,,,,,5540.599679999998,153225.0,
764,Nevada,1998,,7600.0,,1131177.0,,34.0,6518.0,53873615.0,29071.0,47014741.0,25370.0,38147.0,,643.6,,,,,,,179.15,77.9736,0.8094,,,,,,,,5757.538781,,
765,Nevada,1999,,8100.0,,1189297.0,,53.0,8343.0,58542856.0,30259.0,51096781.0,26410.0,39693.0,,569.9,,,,779.5451,669.2791,44.1513,159.506,67.3483,0.2584,,,,,,,,5934.101606,,
766,Nevada,2000,,8600.0,,1254368.0,6916.0,30.0,4923.0,64403145.0,31903.0,56094715.0,27787.0,40882.0,,524.2,,,523.694,763.7156,688.4033,33.3753,199.076,76.9258,0.2477,66.70086908,18.2,340706.0,305067.0,18293.1,18.62483669,14551.0,6147.720363,,
767,Nevada,2001,,9600.0,3050.0,1285328.0,,71.0,23722.0,68307123.0,32552.0,59958216.0,28573.0,41763.0,,589.2,,,513.381,776.0678,572.3188,34.9316,230.297,83.7099,0.3814,,,356814.0,334853.0,,,,6150.478032,,
768,Nevada,2002,,10700.0,3000.0,1300033.0,,46.0,10000.0,70519000.0,32441.0,63073902.0,29016.0,42961.0,10.2,639.3,,,510.633,778.6857,607.4435,33.1027,273.10900000000004,91.4658,0.6901,,,369498.0,346512.0,,,,6477.468761,157730.0,70288634.0
769,Nevada,2003,6336.0,11600.0,3000.0,1354143.0,,17.0,3441.0,75123100.0,33405.0,67738359.0,30121.0,44631.0,9.9,616.0,14.96,72.08,486.241,794.0948,580.0779,27.2828,260.134,99.1007,0.5354,,,385401.0,364409.0,,,,6496.2952909999985,,
770,Nevada,2004,8798.0,12800.0,3000.0,1443035.0,,14.0,4163.0,83711491.0,35679.0,75070772.0,31996.0,46857.0,10.9,616.4,15.0,72.46,484.343,764.1647,649.2008,29.8421,286.538,131.833,1.7132,,,400083.0,364409.0,,,15201.0,6779.692914,,
771,Nevada,2005,9823.0,14100.0,3000.0,1536115.0,,12.0,1424.0,93970899.0,38637.0,83381197.0,34283.0,48847.0,11.1,608.0,15.32,73.92,458.947,782.3964,596.0632,40.8201,303.171,119.264,4.5138,,,412395.0,378186.0,21744.0,18.96592,15740.0,7198.2149260000015,,
772,Nevada,2006,14713.0,14600.0,3000.0,1607282.0,,11.0,3261.0,100730483.0,39930.0,89414161.0,35444.0,50182.0,10.3,748.8,15.87,76.51,474.279,748.0998,680.5964,29.4832,336.522,111.84,5.4898,,,424766.0,383403.0,,18.54226,16455.0,7719.627384,,
773,Nevada,2007,12308.0,15500.0,3100.0,1647542.0,,30.0,5990.0,104399125.0,40137.0,92689624.0,35635.0,52602.0,10.7,754.9,15.8323,76.4342,433.41,718.4346,663.8794,35.88800000000001,370.861,91.8772,4.3268,,,429362.0,395536.0,23423.0,18.33079,17149.0,8372.110154,292769.0,70252997.0
774,Nevada,2008,11768.0,17300.0,3300.0,1624695.0,,94.0,18926.0,103001444.0,38815.0,92529539.0,34869.0,53780.0,11.3,729.7,14.8875,72.086,467.437,728.6246,547.2559,27.2743,371.899,83.5331,2.9614,,,433371.0,395355.0,21993.0,19.70495158,18815.0,8890.754751999999,377370.0,
775,Nevada,2009,12334.0,18900.0,3500.0,1518839.0,,195.0,33851.0,97399708.0,36280.0,89266773.0,33251.0,54360.0,13.0,705.2,14.0099,68.3964,467.17800000000005,716.067,590.8896,33.9341,380.048,65.3025,3.443,77.0787,21.7905,428947.0,406792.0,22103.52,19.40627556,19904.0,8864.567651000001,298282.0,
776,Nevada,2010,10803.0,19800.0,3750.0,1479328.0,,80.0,13923.0,99534123.0,36820.0,91178563.0,33729.0,55118.0,16.4,663.0,13.3062,65.3436,436.032,726.6295,550.6095,25.1701,357.927,63.9869,4.8138,,,437149.0,405097.0,21839.48,20.01645644,20956.0,8869.465311,264681.0,
777,Nevada,2011,10449.0,,3900.0,1503565.0,,60.0,13647.0,103259252.0,37986.0,94015347.0,34585.0,55270.0,15.5,568.1,12.9606,64.2492,,748.4682,567.6523,25.6478,385.816,73.4397,4.9939,78.9482,22.3633,439634.0,406965.0,21131.5,20.80467548,21182.0,9035.167263,375959.0,
778,Nevada,2012,10343.0,,4150.0,1520064.0,,92.0,21472.0,107930003.0,39211.0,98004646.0,35605.0,56210.0,15.8,607.6,12.6538,62.9779,,754.6234,485.9114,27.4508,403.671,82.0608,4.0958,78.2626,22.643,445707.0,411919.0,20694.95,21.53699332,21891.0,8677.029144,361737.0,70260056.0
779,Nevada,2013,9886.0,,4150.0,1562016.0,,,,108503500.0,38939.0,97126278.0,34856.0,56102.0,17.4,591.2,12.5549,62.8398,,769.4249,542.4749,27.975,427.013,98.3714,7.4304,79.7141,22.398000000000003,451831.0,419638.0,21920.59,20.6121733,23038.0,8524.838668,318778.0,
780,Nevada,2014,10089.0,,4200.0,1609872.0,,,,114922561.0,40565.0,103340711.0,36477.0,57633.0,,,,,,,,,,,,81.6955,15.1407,455700.0,428067.0,21655.67,21.20410036,22720.0,8734.093418,391244.0,
781,Nevada,2015,11053.0,,4200.0,1660482.0,,,,121095970.0,41992.0,108405323.0,37592.0,59261.0,,,,,,,,,,,,,,461500.0,,,,22100.0,,,
782,Nevada,2016,,,4000.0,,,,,128294465.0,43637.0,115151576.0,39166.0,,,,,,,,,,,,,,,466800.0,,,,22490.0,,,
783,New Hampshire,1990,,,,642570.0,,,,23025351.0,20699.0,20549180.0,18473.0,26744.0,,131.5,,,,,,,195.166,22.7439,2.8767,,,172785.0,154915.0,,,10766.0,5304.009657,,
784,New Hampshire,1991,,,,616340.0,,,,23788602.0,21433.0,21385286.0,19267.0,27957.0,,119.3,,,,,,,173.795,29.1911,1.8019,,,,,,,,5684.770333,,
785,New Hampshire,1992,,,,628633.0,,,,24948920.0,22320.0,22453404.0,20087.0,29566.0,,125.7,,,,,,,171.142,12.9721,4.2942,,,,,,,,5790.0,,
786,New Hampshire,1993,,,,641906.0,10805.0,,,25787395.0,22832.0,23112969.0,20464.0,30085.0,,137.8,,,,,,,103.058,7.3487,2.302,,,,,,,,5644.425448,,
787,New Hampshire,1994,,,,665701.0,,,,27573320.0,24133.0,24746456.0,21659.0,30866.0,,116.8,,,,,,,84.6345,9.0148,0.3501,,,,,,,,5723.367067,,
788,New Hampshire,1995,,,,679441.0,,,,29299859.0,25312.0,26211493.0,22644.0,31876.0,,114.5,,,,,,,77.5769,10.1938,,,,194171.0,,,,,5858.880912,,
789,New Hampshire,1996,,5000.0,,695920.0,,,,31032084.0,26417.0,27497867.0,23408.0,32911.0,,118.2,,,,,,,62.3128,13.0244,0.0851,,,,,,,,5957.9744,,
790,New Hampshire,1997,,5000.0,,716703.0,,,,33335717.0,28027.0,29169544.0,24524.0,34584.0,,113.2,,,,,,,68.6046,8.0711,,,,,,,,,6235.967597,78033.0,
791,New Hampshire,1998,,5300.0,,743293.0,,10.0,2228.0,36590787.0,30342.0,32055811.0,26582.0,36511.0,,107.2,,,,,,,79.60600000000002,7.546,0.1658,,,,,,,,6487.4070649999985,,
792,New Hampshire,1999,,5500.0,,760940.0,,5.0,510.0,39010030.0,31923.0,33981082.0,27807.0,37846.0,,96.5,,,507.198,780.433,584.9205,25.9038,79.8682,9.4107,0.0818,,,,,,,,6779.6440459999985,,
793,New Hampshire,2000,,5800.0,,783550.0,5791.0,10.0,1629.0,43966312.0,35460.0,37980649.0,30632.0,40792.0,,175.4,,,523.664,784.6828,596.8877,17.8216,91.0943,8.8676,0.1612,77.76633171,28.7,208461.0,200283.0,14341.0,14.53601562,11829.0,7082.494559999999,,
794,New Hampshire,2001,,6300.0,3300.0,788156.0,,29.0,9232.0,46228337.0,36820.0,40555046.0,32301.0,42165.0,,170.2,,,542.58,781.7497,377.3585,37.7309,109.818,13.9754,0.0794,,,206847.0,199429.0,,,,7655.62385,,
795,New Hampshire,2002,,6900.0,3400.0,788803.0,,16.0,2217.0,47123075.0,37131.0,42424515.0,33429.0,43217.0,5.7,161.3,,,557.962,776.3837,485.6006,,122.112,9.4114,0.6274,,,207671.0,200184.0,,,,8230.386443000001,83149.0,5739582.0
796,New Hampshire,2003,1868.0,7300.0,3400.0,798207.0,,18.0,1755.0,48126373.0,37603.0,43767796.0,34198.0,44912.0,5.8,150.3,11.25,53.4,538.5269999999998,758.5323,389.9036,18.1785,125.496,9.7073,1.4755,,,207417.0,202352.0,,,,8899.784269,,
797,New Hampshire,2004,2280.0,8000.0,3400.0,813847.0,,19.0,2483.0,51105354.0,39613.0,46646601.0,36157.0,47316.0,5.6,169.5,11.29,54.3,541.319,783.7249,555.0987,28.183000000000003,133.59,10.2347,0.3848,,,206852.0,202352.0,,,13309.0,9390.764124,,
798,New Hampshire,2005,3298.0,8300.0,3400.0,826687.0,,14.0,2116.0,53136817.0,40922.0,48106711.0,37048.0,49155.0,7.6,135.0,11.11,54.08,548.257,785.0645,501.9815,,140.61700000000002,13.5121,1.2214,,,205767.0,201242.0,15536.0,13.24453,13775.0,10043.35214,,
799,New Hampshire,2006,2987.0,8900.0,3400.0,836792.0,,17.0,1871.0,57259284.0,43763.0,51653391.0,39479.0,51250.0,8.0,138.8,10.99,54.42,539.724,768.8845,575.511,18.3355,151.875,13.6893,0.9887,,,203572.0,199952.0,,13.12098,13988.0,10698.13087,,
800,New Hampshire,2007,2272.0,9800.0,4150.0,849585.0,,12.0,1564.0,59325737.0,45199.0,53161863.0,40503.0,52958.0,7.1,144.1,10.7943,54.265,536.144,784.9666,542.0441,18.3343,156.175,10.4877,2.2799,,,200772.0,198004.0,15484.0,12.96642,14452.0,11346.69854,39642.0,5729316.0
801,New Hampshire,2008,2466.0,10300.0,4200.0,846865.0,,12.0,1842.0,61011388.0,46365.0,54855815.0,41687.0,54378.0,7.6,156.1,10.3982,53.1713,542.044,780.2989,389.8917,16.9196,160.282,7.5999,1.52,,,197934.0,195383.0,15661.0,12.63865654,14982.0,12280.13647,51652.0,
802,New Hampshire,2009,2483.0,11800.0,4250.0,823627.0,,26.0,3994.0,60201229.0,45742.0,55567537.0,42221.0,55223.0,7.8,160.4,10.1641,52.8482,521.66,767.4177,502.9792,,158.692,8.531,1.0569,87.0602,33.027,197140.0,192890.0,15490.6,12.72642764,14757.0,12912.13907,37952.0,
803,New Hampshire,2010,2556.0,11300.0,4300.0,814408.0,,18.0,3627.0,62087848.0,47148.0,57031089.0,43308.0,57132.0,6.6,167.4,9.7792,51.4686,511.844,774.8752,392.4888,24.6427,187.015,11.4701,1.6711,,,194711.0,191969.0,15365.2,12.67220733,15034.0,13423.81302,34463.0,
804,New Hampshire,2011,2478.0,,4300.0,819722.0,,14.0,3186.0,65339834.0,49557.0,59370249.0,45030.0,58364.0,7.6,217.3,9.7489,51.9419,511.951,821.1217,463.0684,,228.343,9.862,1.3655,89.1745,33.4519,191900.0,188913.0,15049.2,12.75150839,14495.0,13963.62683,39379.0,
805,New Hampshire,2012,2466.0,,4400.0,824809.0,,21.0,3647.0,68481909.0,51834.0,62553006.0,47346.0,58920.0,8.1,187.9,9.3525,50.2672,,811.8842,404.0718,24.2682,232.601,11.1303,2.7258,88.4285,35.3101,188974.0,185947.0,14924.7,12.66182905,14426.0,14215.10519,39333.0,5729870.0
806,New Hampshire,2013,2227.0,,4400.0,835383.0,,,,68261645.0,51608.0,61704879.0,46651.0,59805.0,9.0,199.6,9.3664,50.7943,,823.3727,541.628,26.5468,236.159,9.1617,2.1201,90.825,35.09,186310.0,183571.0,14826.1,12.56635258,14262.0,14463.486169999998,44420.0,
807,New Hampshire,2014,2103.0,,4400.0,844259.0,,,,71219034.0,53599.0,64151287.0,48280.0,62027.0,,,,,,,,,,,,89.3652,22.0335,183300.0,181193.0,14772.8,12.50067692,13790.0,15012.85783,34354.0,
808,New Hampshire,2015,2159.0,,4400.0,860052.0,,,,74388007.0,55926.0,66733661.0,50171.0,63929.0,,,,,,,,,,,,,,180500.0,,,,13560.0,,,
809,New Hampshire,2016,,,4400.0,,,,,77848085.0,58322.0,70029242.0,52464.0,,,,,,,,,,,,,,,177700.0,,,,13510.0,,,
810,New Jersey,1990,,,,4309704.0,,,,192503740.0,24798.0,167682208.0,21600.0,34157.0,,647.6,,,,,,,,229.036,21.8216,,,1089646.0,997561.0,,,69824.0,8139.18755,,
811,New Jersey,1991,,,,4172215.0,,,,196000492.0,25081.0,171353970.0,21927.0,35898.0,,634.8,,,,,,,21.9587,135.335,13.8841,,,,,,,,8756.122087,,
812,New Jersey,1992,,,,4170013.0,,,,210737946.0,26742.0,184709457.0,23439.0,38554.0,,625.8,,,,,,,50.0348,86.5046,7.5503,,,,,,,,9317.0,,
813,New Jersey,1993,,,,4197161.0,126179.0,,,217231771.0,27328.0,189646399.0,23858.0,39656.0,,626.9,,,,,,,34.4953,81.0677,4.1264,,,,,,,,9415.20548,,
814,New Jersey,1994,,,,4231628.0,,,,224967367.0,28071.0,195588952.0,24405.0,40615.0,,614.2,,,,,,,22.8466,65.7449,2.9946,,,,,,,,9677.272313,,
815,New Jersey,1995,,,,4296373.0,,,,239340164.0,29609.0,208676736.0,25816.0,41622.0,,599.8,,,,,,,50.1779,71.5431,2.3258,,,1197381.0,,,,,9774.463965,,
816,New Jersey,1996,,38300.0,,4351845.0,,,,253236997.0,31074.0,219156895.0,26892.0,43104.0,,531.5,,,,,,,150.596,107.011,2.1719,,,,,,,,9955.401573,,
817,New Jersey,1997,,39500.0,,4412438.0,,,,269821158.0,32830.0,231597836.0,28179.0,44726.0,,492.6,,,,,,,125.797,92.0571,1.8251,,,,,,,,10211.12023,600547.0,
818,New Jersey,1998,,40400.0,,4499813.0,,205.0,38887.0,287666867.0,34711.0,244449134.0,29496.0,47029.0,,440.2,,,,,,,141.009,94.8184,1.2911,,,,,,,,10232.83357,,
819,New Jersey,1999,,41900.0,,4570727.0,,129.0,24337.0,301576276.0,36075.0,254552615.0,30450.0,48814.0,,411.9,,,540.7,884.9834,695.3964,29.6183,148.62,93.928,0.8134,,,,,,,,10748.27054,,
820,New Jersey,2000,,43500.0,,4749272.0,50126.0,152.0,22364.0,332255755.0,39411.0,278763656.0,33066.0,51683.0,,383.8,,,546.717,888.9576,664.4307,20.7279,128.23,85.7555,0.8419,76.32907061,29.8,1313405.0,1222438.0,99061.0,13.25854776,74420.0,10902.5119,,
821,New Jersey,2001,,46200.0,9800.0,4776810.0,,184.0,35508.0,344672849.0,40585.0,290465114.0,34202.0,52748.0,,388.8,,,568.044,879.6997,667.8767,20.8915,191.655,104.816,1.6097,,,1341656.0,1297217.0,,,,11751.94309,,
822,New Jersey,2002,,50700.0,9900.0,4793591.0,,239.0,42992.0,353295773.0,41308.0,307487531.0,35952.0,54176.0,8.2,376.1,,,557.656,865.3348,582.0825,23.5424,164.884,91.8943,1.9673,,,1367438.0,1312610.0,,,,12197.34965,657494.0,4747096.0
823,New Jersey,2003,40699.0,53700.0,9900.0,4827884.0,,213.0,36675.0,363070991.0,42211.0,319796427.0,37180.0,55992.0,8.3,364.3,13.6,64.83,532.425,856.7092,574.8526,23.6998,187.176,91.9615,1.968,,,1380753.0,1336869.0,,,,13092.97238,,
824,New Jersey,2004,50699.0,55300.0,9900.0,4914980.0,,181.0,30968.0,379117636.0,43907.0,334482785.0,38738.0,58226.0,8.3,356.3,13.35,64.18,529.997,826.5736,568.0182,18.919,200.578,76.9754,1.7244,,,1393347.0,1336869.0,,,83826.0,13775.990919999998,,
825,New Jersey,2005,56176.0,58600.0,9800.0,4997158.0,,163.0,35471.0,392400318.0,45354.0,341357222.0,39454.0,60357.0,8.7,355.0,13.15,63.7,528.229,831.7524,544.1293,18.9226,219.685,65.6349,1.5256,,,1395602.0,1341156.0,112673.0,12.3863,86502.0,14666.13577,,
826,New Jersey,2006,65931.0,61300.0,9800.0,5064551.0,,163.0,39084.0,418875514.0,48360.0,362864723.0,41893.0,62414.0,8.7,350.2,13.28,64.81,542.1619999999998,812.2675,592.487,18.6994,231.462,62.9487,1.9829,,,1388850.0,1358562.0,,12.36721,90049.0,15361.82574,,
827,New Jersey,2007,55834.0,64000.0,10300.0,5139862.0,,190.0,43841.0,438838772.0,50570.0,374922429.0,43204.0,64882.0,8.6,328.6,13.3746,65.8509,541.196,802.7532,550.7647,20.581,247.941,69.9523,2.6134,,,1382348.0,1348279.0,111500.0,12.39774,93013.0,16649.567280000007,386350.0,4707863.0
828,New Jersey,2008,53997.0,72100.0,10000.0,5136323.0,,248.0,53465.0,455850397.0,52330.0,391009277.0,44886.0,66512.0,8.7,326.5,12.9387,64.3083,532.922,803.8718,575.7698,20.3297,258.043,61.0182,2.6029,,,1381420.0,1340220.0,114713.0,12.04240147,94994.0,18173.94087,397193.0,
