"region","series","Unit","Date","Value"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","312001"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","300459"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","384073"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","279197"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","324386"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","407084"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","322651"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","196257"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","225501"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","320065"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","365347"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","438255"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","405857"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","477113"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","258778"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","353589"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","468606"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","433126"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","459744"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","495134"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","621727"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","609868"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","1623774"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","1469962"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","1486299"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","1784579"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","1504010"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","1575707"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","1562856"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","1537722"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","1696845"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","1389458"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","1198438"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","1189314"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","1677998"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","1703295"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","2116954"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","2286527"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","2191420"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","1740532"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","1648956"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","1978061"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","1837374"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","2208163"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","2301589"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","2510135"
"Pennsylvania","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","2456231"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","48502"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","69846"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","79320"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","82160"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","86973"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","89198"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","69714"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","66318"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","74825"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","77998"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","28273"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","67118"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","69479"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","113326"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","169865"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","179168"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","145866"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","108497"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","121668"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","130644"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","136362"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","144310"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","137528"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","176336"
"Rhode Island","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","144269"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","141895"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","176339"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","219052"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","250214"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","250867"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","239350"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","213622"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","257488"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","227161"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","192070"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","159837"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","173886"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","196510"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","246935"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","296753"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","311902"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","312600"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","249200"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","148500"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","216082"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","252904"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","386669"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","366263"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","377329"
"South Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","440489"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","35222"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","28142"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","36540"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","39914"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","38099"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","36888"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","38269"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","50819"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","45123"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","43387"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","40547"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","43976"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","47108"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","49142"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","61865"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","76665"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","69879"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","48772"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","31157"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","15208"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","59837"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","37172"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","24819"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","4334"
"South Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","32684"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","295266"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","365323"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","421960"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","493072"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","533862"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","479660"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","607418"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","571428"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","613924"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","673465"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","502977"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","612943"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","694798"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","805601"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","928349"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","1120422"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","1005880"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","816261"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","901617"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","1068573"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","1115383"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","1256173"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","1176971"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","1400973"
"Tennessee","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","1538649"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","76375"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","83936"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","125191"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","147374"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","176781"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","195800"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","184584"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","180141"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","173799"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","162754"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","110989"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","148218"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","145005"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","188845"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","348129"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","398894"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","394638"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","245880"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","245980"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","247661"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","258578"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","330684"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","307910"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","368681"
"Utah","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","333358"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","30954"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","32572"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","34932"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","48274"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","44818"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","45327"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","45886"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","49696"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","44430"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","44606"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","37306"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","41641"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","62228"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","68962"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","86083"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","83362"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","84783"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","86759"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","85178"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","105077"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","96579"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","105635"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","105817"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","112643"
"Vermont","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","98336"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","273258"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","365340"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","306667"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","367832"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","362830"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","425154"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","445659"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","414388"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","565909"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","363757"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","308554"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","328444"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","422119"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","605959"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","863320"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","879575"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","787229"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","633490"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","789655"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","798404"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","838790"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","772001"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","740511"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","817851"
"Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","752689"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","182081"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","179009"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","184625"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","218686"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","235123"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","251230"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","221528"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","263121"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","217793"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","214297"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","220158"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","182364"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","181515"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","463249"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","533027"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","539136"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","538839"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","420530"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","237159"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","307278"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","192385"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","242429"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","203508"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","188758"
"West Virginia","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","144680"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","437689"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","492015"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","541284"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","670891"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","620889"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","638975"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","680639"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","670958"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","578120"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","495449"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","445016"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","526500"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","681990"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","782742"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","808200"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","923359"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","863088"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","656872"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","851537"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","850647"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","934103"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","955752"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","981282"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","1032411"
"Wisconsin","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","986785"
